Timestamp,Source_IP_Address,Destination_IP_Address,Source_Port,Destination_Port,Protocol,Packet_Length,Packet_Count,Flow_Duration,Payload_Entropy,Packet_Type,Traffic_Type,Malware_Indicators,Anomaly_Scores,Attack_Type,Device_Information,Network_Segment,Geo_location_Data,Proxy_Information,Log_Source,pca_anomaly_score,pca_anomaly_flag
2025-03-25 15:16:08.340491,10.73.241.251,10.204.117.29,61110,443,FTP,1210,36,3.565291361221723,0.0,Normal,Normal,,21,,IDS,Guest WiFi,"CN, East Michaelport, AS4134",Proxy Detected,IPS,0.0006437614090559959,0
2025-03-30 04:42:47.209779,10.68.197.223,10.253.24.224,20450,443,RDP,365,312,1.5293176002428044,0.0,Malware,DDoS,Emotet,89,T1046,Firewall,Internal Network,"DE, Port Thomas, AS3320",No Proxy,Proxy Server,0.0061965274291987124,0
2025-04-14 00:18:04.329105,10.12.248.208,10.106.213.125,3229,443,SSH,679,47,7.418699249349373,2.87988490661168,Normal,Normal,,18,,Firewall,Corporate LAN,"RU, Nunezhaven, AS12389",Proxy Detected,SIEM,0.00016705705286779182,0
2025-04-03 11:38:49.520605,10.108.31.106,10.149.19.189,42581,53,HTTP,653,24,2.7355051232397978,3.1858265271848887,Normal,Normal,,25,,Firewall,IoT Network,"RU, Lake Wendy, AS12389",Proxy Detected,Proxy Server,0.005291811335540229,0
2025-03-22 06:27:32.353755,108.122.41.4,10.236.88.43,13508,443,HTTP,1477,73,0.9362824839077252,3.3747794253493657,Threat,Scanning,Emotet,92,T1133,Workstation,IoT Network,"RU, Port Lori, AS12389",No Proxy,Firewall,0.3512605787835315,1
2025-03-27 19:18:16.219571,10.76.119.2,10.251.90.179,47825,443,RDP,454,12,8.179914823934388,3.121183537937093,Normal,Normal,,19,,Server,DMZ,"DE, Kevinbury, AS3320",Cloud Proxy,IDS,0.005382516993119621,0
2025-03-20 19:58:02.071019,200.124.44.193,10.200.236.176,33934,53,UDP,496,45,4.249360869563362,0.0,Normal,Normal,,23,,IDS,Corporate LAN,"KP, Pyongyang, AS131279",Cloud Proxy,Proxy Server,0.00026973307261513626,0
2025-03-21 08:20:39.086066,10.133.86.239,10.222.42.55,8466,80,SSH,1113,15,8.49268073396519,0.0,Normal,Normal,,2,,Router,Corporate LAN,"IR, Reevesborough, AS58224",Cloud Proxy,Proxy Server,0.00781522739158273,0
2025-03-22 00:40:41.859661,10.141.86.188,10.25.226.224,62165,80,TCP,492,33,4.715120875395812,0.0,Normal,Normal,,23,,IDS,DMZ,"IR, North Shannonborough, AS58224",Proxy Detected,Firewall,0.0016643789946698207,0
2025-04-14 13:58:30.113883,44.153.148.186,10.142.114.176,43962,80,RDP,1058,29,6.839580791325957,0.0,Normal,Normal,,11,,IDS,Internal Network,"US, Markborough, AS15169",TOR Exit Node,IPS,0.002339488698316864,0
2025-04-12 17:43:20.589499,10.243.94.214,10.63.147.68,57483,443,HTTPS,879,322,0.4962678636189582,0.0,Threat,Scanning,Mirai,99,T1071,Router,Guest WiFi,"IR, West Andrewtown, AS58224",TOR Exit Node,SIEM,0.0306376280271964,0
2025-04-05 15:35:17.715362,7.134.114.174,10.39.250.106,58810,443,RDP,1189,33,5.022778385937703,0.0,Normal,Normal,,7,,IPS,Corporate LAN,"DE, East Josephport, AS3320",Cloud Proxy,Firewall,0.008166118605761476,0
2025-04-06 22:53:33.183905,10.97.221.213,10.179.132.2,6063,53,HTTPS,617,22,0.1417714271872366,2.873004320148211,Normal,Normal,,2,,IDS,DMZ,"CN, West Michael, AS4134",TOR Exit Node,SIEM,0.018431573626434227,0
2025-04-08 17:41:24.633501,60.217.147.87,10.129.10.79,60508,53,HTTPS,901,28,5.744335409751744,0.0,Normal,Normal,,26,,Workstation,Guest WiFi,"IN, Lisachester, AS4755",Proxy Detected,IDS,0.009333915911017555,0
2025-03-23 10:05:48.772310,10.213.230.136,10.149.147.188,51285,443,SSH,267,11,6.215703192315593,3.056574243734413,Normal,Normal,,7,,IPS,DMZ,"IN, South Diane, AS4755",No Proxy,IPS,0.0024671377866328087,0
2025-03-26 20:28:50.679925,10.115.253.229,10.180.135.83,4792,53,RDP,1440,14,5.88222286169671,3.1743176736232805,Normal,Normal,,19,,IPS,IoT Network,"DE, West Paul, AS3320",No Proxy,SIEM,0.0025113393393099205,0
2025-03-19 12:02:19.591135,194.225.15.182,10.206.16.232,39654,443,DNS,1487,184,0.2021429133368645,0.0,Malware,Brute Force,Ryuk,94,T1210,IDS,DMZ,"US, South Breanna, AS15169",Cloud Proxy,IPS,0.14359997711306804,1
2025-03-30 21:14:44.647627,189.48.183.79,10.237.75.214,19276,80,SMTP,996,484,0.7660334530673771,0.0,Malware,Data Exfiltration,,52,T1071,Firewall,DMZ,"IN, Andrewberg, AS4755",Proxy Detected,IDS,0.33583712055183135,1
2025-03-23 16:36:01.457963,196.59.166.6,10.4.181.115,4825,53,HTTPS,615,49,5.17881749664977,0.0,Normal,Normal,,26,,Server,Guest WiFi,"US, Brennanton, AS15169",TOR Exit Node,Firewall,0.0026903437132138257,0
2025-04-08 15:54:47.899909,10.80.223.198,10.246.108.233,52453,443,RDP,683,17,8.122010338273515,0.0,Normal,Normal,,27,,Router,Internal Network,"DE, Lake Nicholasfurt, AS3320",Cloud Proxy,IPS,0.016147699887639713,0
2025-03-22 11:34:11.514218,156.221.199.191,10.117.55.28,35139,53,ICMP,614,1,3.91983217027653,2.959479184288946,Normal,Normal,,15,,IDS,Corporate LAN,"IN, North Dave, AS4755",TOR Exit Node,SIEM,0.0015750903756547663,0
2025-03-24 23:19:58.120947,10.135.229.245,10.87.185.135,1126,53,TCP,1150,21,7.742716439005514,2.833786320494366,Normal,Normal,,21,,Router,Guest WiFi,"KP, Pyongyang, AS131279",TOR Exit Node,SIEM,0.003969606870980521,0
2025-04-06 22:35:12.484890,10.179.92.75,10.141.97.28,54325,53,FTP,222,3,7.403391522311184,0.0,Normal,Normal,,27,,Workstation,Guest WiFi,"DE, South Sheriburgh, AS3320",Proxy Detected,Proxy Server,0.026793002681272916,0
2025-03-26 00:40:21.091473,10.253.237.104,10.92.77.124,43122,22,RDP,1159,343,0.1892608400086478,0.0,Malware,DDoS,,97,T1027,IPS,Guest WiFi,"RU, Port Anna, AS12389",TOR Exit Node,IPS,0.008671482523782241,0
2025-04-02 12:51:39.513667,159.50.226.16,10.121.137.203,45268,443,UDP,644,161,0.9354438500989292,0.0,Malware,Brute Force,Mirai,64,T1059,Workstation,DMZ,"CN, South Lindsey, AS4134",Cloud Proxy,IPS,0.01958811184143265,0
2025-03-18 19:00:25.417355,10.225.133.117,10.238.205.122,42371,53,DNS,137,17,3.719999961185,3.303199820234749,Normal,Normal,,12,,IDS,Corporate LAN,"KP, Pyongyang, AS131279",Proxy Detected,SIEM,0.0001258081681139912,0
2025-04-06 11:43:36.640656,10.83.168.36,10.175.56.130,46931,443,FTP,907,50,1.7791755420717916,0.0,Threat,Data Exfiltration,Ryuk,59,T1071,Workstation,IoT Network,"CN, South Paulport, AS4134",No Proxy,SIEM,0.10674453579322501,0
2025-03-31 05:14:39.099500,10.129.162.137,10.109.219.106,60915,443,SMTP,725,47,4.603743065110137,0.0,Normal,Normal,,3,,IDS,DMZ,"KP, Pyongyang, AS131279",Proxy Detected,IPS,0.026405747320070255,0
2025-04-01 22:55:54.133310,150.198.11.95,10.17.132.227,36722,53,HTTP,978,308,1.6082699097156048,3.540392924099243,Threat,Scanning,TrickBot,73,T1059,Workstation,Corporate LAN,"US, North Robert, AS15169",Proxy Detected,IPS,0.00021979095547932726,0
2025-03-25 16:07:13.120679,10.33.89.42,10.227.148.61,47398,443,FTP,968,24,3.719854006342073,0.0,Normal,Normal,,25,,Router,DMZ,"US, Lisaland, AS15169",No Proxy,IDS,0.008152182956730444,0
2025-04-05 11:32:10.776145,88.54.5.64,10.80.59.44,15400,53,HTTP,1379,311,1.515665793964401,0.0,Malware,Scanning,Zero-Day,68,T1110,IPS,Guest WiFi,"US, South Frederick, AS15169",Cloud Proxy,IDS,0.00605193814131132,0
2025-04-03 16:07:15.285989,138.249.55.110,10.157.57.158,37817,53,HTTPS,1312,95,1.549202706339055,0.0,Threat,Phishing,Mirai,54,T1210,IPS,Guest WiFi,"CN, Stephenside, AS4134",No Proxy,IPS,0.04109229885288469,0
2025-04-12 07:48:40.501380,10.226.185.52,10.183.201.33,8861,80,FTP,738,11,8.765085892849273,0.0,Normal,Normal,,12,,Firewall,IoT Network,"US, Knightbury, AS15169",TOR Exit Node,SIEM,5.379385514760381e-05,0
2025-04-03 20:54:31.332690,218.195.43.42,10.21.68.139,46718,80,TCP,92,43,2.8848421890326548,2.9277269423182366,Normal,Normal,,7,,IDS,DMZ,"US, Lake Erika, AS15169",Cloud Proxy,SIEM,0.016880887574618267,0
2025-04-02 10:23:51.698182,10.253.153.239,10.50.255.234,55381,445,SSH,840,51,0.4476378354476832,0.0,Scan,Brute Force,Spyware,81,T1071,IPS,IoT Network,"IR, Haleychester, AS58224",Cloud Proxy,Proxy Server,0.24359436093676423,1
2025-04-12 09:04:03.071307,151.38.160.145,10.88.78.154,54672,443,SSH,265,40,3.0219230672971182,0.0,Normal,Normal,,11,,Workstation,IoT Network,"KP, Pyongyang, AS131279",Cloud Proxy,IPS,0.008028762961391803,0
2025-03-28 21:39:39.202777,51.175.243.126,10.184.34.92,21727,22,TCP,300,102,0.3767693851209848,3.403590820407828,Malware,Phishing,Zero-Day,83,T1071,Server,Corporate LAN,"KP, Pyongyang, AS131279",Proxy Detected,Firewall,0.19743646552526883,1
2025-04-09 19:22:23.276535,221.235.228.239,10.218.215.4,51628,443,FTP,120,35,6.214912153662373,3.006104760789283,Normal,Normal,,15,,Workstation,Internal Network,"IN, Smithville, AS4755",No Proxy,Proxy Server,0.00014550759696044068,0
2025-03-25 13:05:24.260868,10.198.200.90,10.250.182.213,32534,53,ICMP,299,29,6.978676989762212,0.0,Normal,Normal,,20,,Workstation,IoT Network,"US, Durhamport, AS15169",TOR Exit Node,IPS,0.0013770344462156927,0
2025-03-18 07:07:54.401184,10.183.228.186,10.8.78.52,8504,443,UDP,1286,44,7.389672796468198,0.0,Normal,Normal,,4,,Server,IoT Network,"IN, Annafurt, AS4755",Cloud Proxy,IDS,0.02079259807781987,0
2025-04-08 00:37:52.499351,161.45.108.131,10.254.243.85,30607,443,HTTPS,1344,42,2.548073658659464,0.0,Normal,Normal,,3,,Firewall,Guest WiFi,"RU, Parsonsborough, AS12389",TOR Exit Node,IPS,0.02521410663457289,0
2025-03-20 02:08:42.255781,10.150.63.204,10.2.119.195,38323,443,SMTP,394,14,1.58614211775145,0.0,Normal,Normal,,6,,IDS,DMZ,"IR, North Stephaniechester, AS58224",No Proxy,Proxy Server,0.007522380171646186,0
2025-03-19 09:06:54.769154,10.94.165.90,10.93.183.174,25150,3389,FTP,1328,418,1.228413595971309,3.1921125612957093,Scan,Brute Force,TrickBot,81,T1133,Router,Guest WiFi,"DE, New Timothyberg, AS3320",No Proxy,Proxy Server,0.03271913356534713,0
2025-04-01 17:23:46.852061,10.200.117.212,10.69.0.5,57018,443,TCP,404,3,8.250780084070145,3.10302792366709,Normal,Normal,,23,,Router,DMZ,"CN, Rossbury, AS4134",Proxy Detected,IDS,0.014189733882090098,0
2025-04-11 12:13:38.578115,161.15.121.244,10.135.134.165,62770,53,TCP,1074,28,4.684894415025996,0.0,Normal,Normal,,9,,Server,Guest WiFi,"CN, South Donaldport, AS4134",Cloud Proxy,SIEM,0.0054025437987695385,0
2025-03-27 09:09:53.494501,10.108.241.168,10.53.94.94,56280,53,UDP,841,30,4.7597256452922485,3.243215692534584,Normal,Normal,,2,,Router,Internal Network,"CN, Lake Stuart, AS4134",TOR Exit Node,IDS,0.020936402409641224,0
2025-04-03 11:01:45.327088,10.181.58.218,10.199.55.217,33060,443,UDP,618,7,2.679726272564657,0.0,Normal,Normal,,9,,IPS,Corporate LAN,"RU, Hubbardview, AS12389",Proxy Detected,Firewall,0.0018434124503466365,0
2025-03-22 19:17:42.966869,10.255.56.148,10.149.83.21,61337,53,SMTP,276,14,8.706428351084341,0.0,Normal,Normal,,20,,Firewall,Corporate LAN,"US, Woodbury, AS15169",No Proxy,SIEM,0.005349629308399247,0
2025-03-30 07:56:00.723981,10.66.99.255,10.184.201.22,26040,443,DNS,703,38,1.9197187538485672,2.9665104831120166,Normal,Normal,,30,,IPS,Guest WiFi,"DE, Lake Cassandra, AS3320",Cloud Proxy,IPS,0.010021030832717817,0
2025-04-15 23:06:36.596648,10.122.40.159,10.173.230.146,29263,53,SSH,776,401,1.6666727355220758,0.0,Threat,DDoS,Ransomware,88,T1210,Workstation,Internal Network,"KP, Pyongyang, AS131279",No Proxy,SIEM,0.0091807873248557,0
2025-03-27 20:55:32.364391,202.247.92.74,10.83.56.103,2604,445,FTP,921,235,0.4792983009683503,3.457613614350891,Malware,Scanning,Spyware,75,T1210,Server,Guest WiFi,"DE, Thompsonbury, AS3320",Cloud Proxy,Proxy Server,0.017565816204534464,0
2025-04-11 11:41:40.265001,103.219.57.36,10.160.145.41,33511,443,HTTPS,1460,48,1.8030042463312848,0.0,Normal,Normal,,14,,IDS,Internal Network,"RU, West Brandishire, AS12389",Proxy Detected,IDS,0.005664860052152359,0
2025-03-26 02:52:45.603319,10.42.29.6,10.74.243.218,2648,443,ICMP,198,9,0.8596980843615728,0.0,Normal,Normal,,4,,IPS,IoT Network,"CN, South Shawnchester, AS4134",Cloud Proxy,IDS,0.0103218711181048,0
2025-03-17 23:49:21.389485,10.7.210.226,10.44.140.80,51438,53,ICMP,261,25,9.37615755011288,0.0,Normal,Normal,,1,,IPS,Corporate LAN,"KP, Pyongyang, AS131279",No Proxy,IPS,0.011987526032585181,0
2025-03-19 05:01:32.571789,10.73.221.231,10.107.144.32,46030,443,TCP,1255,35,1.0236467990016909,0.0,Normal,Normal,,6,,Router,Guest WiFi,"IR, West Michael, AS58224",No Proxy,Firewall,0.01732782214736854,0
2025-03-22 00:56:15.541009,192.119.4.180,10.151.239.43,52947,53,SSH,1148,2,9.775944474080744,0.0,Normal,Normal,,24,,IDS,Internal Network,"IR, West Katiestad, AS58224",Cloud Proxy,Firewall,0.01689617599179253,0
2025-03-19 23:41:17.674568,106.150.47.149,10.196.40.237,64980,443,ICMP,936,69,0.529954443657044,0.0,Malware,Phishing,,75,T1133,IDS,Corporate LAN,"RU, East Kimberlyfort, AS12389",TOR Exit Node,IPS,0.19249199025390623,1
2025-03-31 19:19:57.758507,10.34.180.52,10.101.237.96,44349,80,RDP,1056,35,9.625613243416424,2.975616304948693,Normal,Normal,,19,,Router,IoT Network,"IR, New Matthew, AS58224",TOR Exit Node,Proxy Server,0.000752304278796833,0
2025-03-18 21:21:01.714295,10.244.22.139,10.240.28.212,15303,80,HTTPS,1220,27,9.027145103020732,0.0,Normal,Normal,,4,,IDS,Corporate LAN,"DE, Danielland, AS3320",Proxy Detected,Firewall,0.007229840176402909,0
2025-04-06 07:55:20.446498,10.17.243.66,10.118.101.164,40210,80,FTP,1261,28,9.345078355382835,0.0,Normal,Normal,,21,,Workstation,DMZ,"DE, Pearsonberg, AS3320",Cloud Proxy,IPS,0.005701415443242957,0
2025-03-23 14:24:04.011302,10.109.93.190,10.112.189.180,41770,443,SMTP,238,49,5.749821207215117,0.0,Normal,Normal,,6,,Router,Guest WiFi,"IR, Ryanland, AS58224",Proxy Detected,SIEM,0.018207533240453953,0
2025-04-11 10:22:09.188298,10.12.223.173,10.24.201.159,23516,443,ICMP,1497,16,9.470649760049485,0.0,Normal,Normal,,22,,IDS,IoT Network,"US, South Debra, AS15169",Cloud Proxy,IDS,0.00776422662866161,0
2025-04-05 23:36:12.784509,10.203.87.252,10.154.82.124,56206,53,RDP,869,23,8.627900504322024,0.0,Normal,Normal,,24,,IDS,Internal Network,"IR, Rosariotown, AS58224",Cloud Proxy,Firewall,0.0077960384866037425,0
2025-04-07 02:40:00.534917,154.108.99.101,10.57.96.9,4118,80,RDP,606,4,4.368218174064634,0.0,Normal,Normal,,26,,Server,Corporate LAN,"IR, Lake Meghan, AS58224",Cloud Proxy,IPS,0.018344101510464714,0
2025-04-09 22:36:48.908318,10.149.132.162,10.183.172.140,25076,80,SMTP,822,16,6.43962397585572,2.9047871565684105,Normal,Normal,,8,,IPS,DMZ,"IN, North Ashleyborough, AS4755",Cloud Proxy,Firewall,0.0021126521226290727,0
2025-03-26 19:24:56.415351,10.43.244.141,10.53.171.202,40482,443,DNS,258,9,5.121092707374344,0.0,Normal,Normal,,21,,Workstation,DMZ,"CN, West Charlenefurt, AS4134",Cloud Proxy,IDS,0.008576367493278399,0
2025-03-30 21:05:52.875427,10.173.233.233,10.96.87.23,43037,53,SMTP,1278,28,7.652869914747782,3.1665104831120168,Normal,Normal,,28,,Firewall,DMZ,"DE, Stephensland, AS3320",Cloud Proxy,IDS,0.0133815008723946,0
2025-03-24 19:26:12.767160,198.84.73.47,10.151.7.36,31850,80,HTTPS,1155,344,0.0695046548163608,0.0,Scan,DDoS,Ransomware,70,T1059,Server,Internal Network,"KP, Pyongyang, AS131279",TOR Exit Node,IDS,0.022212384632880926,0
2025-04-15 02:56:15.487537,203.142.17.232,10.18.227.10,43552,80,HTTPS,1275,45,0.3093557519145555,0.0,Normal,Normal,,29,,Workstation,DMZ,"US, Sherryshire, AS15169",TOR Exit Node,SIEM,0.004928892283855552,0
2025-03-17 15:01:58.477158,206.226.141.80,10.164.144.22,4720,443,FTP,200,33,3.0778309191227096,0.0,Normal,Normal,,18,,Router,IoT Network,"RU, Millerview, AS12389",TOR Exit Node,Firewall,9.288529534409158e-06,0
2025-03-20 18:51:04.024482,214.37.43.90,10.167.26.66,14223,443,ICMP,589,13,3.1921535649912967,0.0,Normal,Normal,,22,,IPS,Corporate LAN,"IR, Salasport, AS58224",No Proxy,IDS,0.005768000138621956,0
2025-04-07 08:18:03.520726,173.110.144.113,10.1.139.22,40756,443,ICMP,355,20,1.723244797453808,3.211428605368581,Normal,Normal,,18,,IDS,Internal Network,"IR, Lake Sarah, AS58224",TOR Exit Node,SIEM,0.00014120411028388112,0
2025-03-26 14:44:35.277158,10.10.222.26,10.10.232.156,47702,443,SSH,1240,19,2.942336964073018,2.923584356490033,Normal,Normal,,22,,Router,IoT Network,"US, Carlsonstad, AS15169",Cloud Proxy,SIEM,0.0025966598153471794,0
2025-03-22 09:30:15.444764,10.217.149.234,10.175.174.39,54626,53,SMTP,656,40,8.855584775311506,0.0,Normal,Normal,,9,,IPS,Corporate LAN,"IN, East Codyhaven, AS4755",No Proxy,IPS,0.005121254722666488,0
2025-03-18 01:58:09.723102,10.112.30.102,10.3.24.119,59315,443,HTTP,1108,32,9.742986300211522,3.1739119513005463,Normal,Normal,,1,,Workstation,DMZ,"IN, Roberthaven, AS4755",Proxy Detected,SIEM,0.012368470669728238,0
2025-03-30 00:09:16.782930,10.216.114.206,10.23.111.148,64449,443,HTTP,335,42,3.434013544425567,0.0,Normal,Normal,,12,,Router,Corporate LAN,"DE, Jacobsport, AS3320",Proxy Detected,Proxy Server,0.0040471234316579174,0
2025-03-25 23:28:14.599509,10.98.221.231,10.77.74.221,22467,53,DNS,755,1,3.5283820955548526,0.0,Normal,Normal,,24,,Firewall,Internal Network,"CN, North Caitlinside, AS4134",TOR Exit Node,IDS,0.013478750315628155,0
2025-04-12 23:19:03.401084,10.137.195.185,10.110.218.55,4581,80,RDP,1172,15,3.090500200349722,3.1028795716146798,Normal,Normal,,26,,Workstation,DMZ,"IN, Melvinborough, AS4755",Cloud Proxy,SIEM,0.012284735991570971,0
2025-03-19 03:19:05.897908,10.8.207.21,10.30.192.102,32417,80,TCP,177,41,2.2458155174631647,0.0,Normal,Normal,,10,,IDS,DMZ,"KP, Pyongyang, AS131279",Proxy Detected,Firewall,0.01078759933118757,0
2025-03-21 12:54:13.935508,10.90.238.185,10.8.184.157,23103,443,SSH,1339,39,5.41936237682189,0.0,Normal,Normal,,16,,Router,DMZ,"IN, South Melissamouth, AS4755",TOR Exit Node,Proxy Server,0.0005714428410251168,0
2025-04-06 16:07:31.013244,10.131.73.40,10.241.178.155,16740,80,HTTPS,268,44,8.632137975646117,0.0,Normal,Normal,,30,,Firewall,Internal Network,"DE, New Angiemouth, AS3320",Cloud Proxy,IPS,0.010798638930700906,0
2025-04-09 13:08:04.398654,10.244.249.119,10.192.163.87,51914,80,UDP,707,11,2.572080982967456,3.1798490002539657,Normal,Normal,,10,,Server,IoT Network,"RU, Turnerland, AS12389",Cloud Proxy,Proxy Server,0.002270997658184915,0
2025-04-04 12:38:08.571696,10.114.104.112,10.188.192.234,16526,53,RDP,775,462,0.7126760954408696,0.0,Malware,Scanning,,55,T1027,Router,Internal Network,"KP, Pyongyang, AS131279",No Proxy,SIEM,0.24637450319542775,1
2025-03-20 17:55:26.152756,10.128.238.175,10.78.35.216,54338,80,ICMP,965,19,8.531195371489892,0.0,Normal,Normal,,13,,Workstation,DMZ,"KP, Pyongyang, AS131279",TOR Exit Node,SIEM,9.434291312674715e-05,0
2025-04-04 00:58:46.720626,10.24.79.1,10.207.209.9,19269,53,FTP,112,27,0.3750457836980136,0.0,Normal,Normal,,27,,IPS,DMZ,"US, New Tracey, AS15169",Proxy Detected,Firewall,0.007086646900069053,0
2025-03-20 21:59:38.586477,219.238.163.10,10.19.165.124,22091,80,ICMP,541,46,1.0860266949612272,3.127292483458172,Normal,Normal,,29,,Server,Guest WiFi,"CN, South Nicholasborough, AS4134",Proxy Detected,Proxy Server,0.004383483752736063,0
2025-03-25 11:09:01.162973,176.122.11.99,10.101.239.212,56459,443,TCP,1397,30,0.4039983730517401,0.0,Normal,Normal,,29,,IDS,IoT Network,"US, South Carolmouth, AS15169",Cloud Proxy,IPS,0.005608119472616793,0
2025-03-24 04:09:35.238574,10.37.43.179,10.48.130.220,3065,443,SMTP,991,10,6.488196045391828,3.0956163049486936,Normal,Normal,,1,,Workstation,Guest WiFi,"IR, Alexisland, AS58224",TOR Exit Node,SIEM,0.009115329471566977,0
2025-04-11 06:50:21.340322,10.106.220.243,10.30.42.153,32720,1433,FTP,1094,167,0.8277724794888756,0.0,Scan,Phishing,Keylogger,85,T1071,IPS,Guest WiFi,"RU, Holdenville, AS12389",Cloud Proxy,Proxy Server,0.11963055409826952,0
2025-03-25 06:19:42.538142,192.167.46.233,10.187.226.150,25132,80,SSH,1111,1,5.040416803003932,0.0,Normal,Normal,,14,,Server,IoT Network,"KP, Pyongyang, AS131279",Proxy Detected,IPS,0.0004641027702083375,0
2025-03-20 12:14:48.228762,70.51.50.34,10.205.80.72,10356,53,HTTPS,1076,194,1.383262052600739,0.0,Threat,Scanning,Ryuk,50,T1110,Router,Guest WiFi,"CN, Nelsonborough, AS4134",Cloud Proxy,SIEM,0.00035806117068720695,0
2025-03-22 13:15:47.907552,10.172.74.233,10.64.232.40,41403,80,SMTP,1270,30,2.515185046084492,2.999082872207645,Normal,Normal,,29,,Firewall,DMZ,"DE, South Tina, AS3320",TOR Exit Node,SIEM,0.00950190725838811,0
2025-04-12 03:31:45.694573,192.165.232.120,10.0.68.206,4322,443,HTTPS,1007,38,3.4151943493777384,0.0,Normal,Normal,,26,,Server,Guest WiFi,"DE, Davidburgh, AS3320",TOR Exit Node,IPS,0.0043215983874050415,0
2025-03-31 23:15:36.091786,10.245.35.164,10.24.254.126,18333,443,TCP,981,28,2.860865869080944,0.0,Normal,Normal,,8,,Server,DMZ,"CN, Clayhaven, AS4134",TOR Exit Node,SIEM,0.00778631924767802,0
2025-04-09 16:01:39.773993,10.149.30.132,10.39.223.43,2826,443,ICMP,952,319,0.1832319430245095,0.0,Malware,Brute Force,Ransomware,62,T1059,Workstation,Corporate LAN,"KP, Pyongyang, AS131279",No Proxy,SIEM,0.028675557777608003,0
2025-03-26 06:32:32.026179,10.233.146.85,10.196.180.161,21081,53,DNS,528,38,6.133734372429159,0.0,Normal,Normal,,7,,IPS,Guest WiFi,"CN, Carolberg, AS4134",No Proxy,SIEM,0.00833051140656258,0
2025-04-01 01:51:23.684776,3.5.215.52,10.102.225.255,30113,443,FTP,266,39,5.732608555373573,0.0,Normal,Normal,,9,,IPS,Corporate LAN,"RU, Lake Kevin, AS12389",Proxy Detected,Proxy Server,0.0054863707268471154,0
2025-04-07 14:30:09.070684,10.57.58.135,10.66.70.96,30859,53,RDP,1468,3,2.575476114909693,0.0,Normal,Normal,,0,,Workstation,IoT Network,"RU, Wilsonhaven, AS12389",No Proxy,IDS,0.012891974755658122,0
2025-04-13 21:22:53.678249,10.242.250.117,10.184.254.129,64804,443,FTP,99,24,9.735113721776358,0.0,Normal,Normal,,27,,Server,Guest WiFi,"KP, Pyongyang, AS131279",Proxy Detected,SIEM,0.017535547094775245,0
2025-03-23 11:52:29.861372,64.154.181.23,10.152.244.100,50520,80,TCP,130,20,9.163191452286998,0.0,Normal,Normal,,14,,Server,DMZ,"DE, Port Edwardburgh, AS3320",Proxy Detected,Firewall,6.38382107962971e-05,0
2025-04-01 00:18:25.974485,219.253.255.64,10.117.225.110,42743,80,SSH,1423,2,4.802968536195637,2.868200114610507,Normal,Normal,,24,,IPS,Guest WiFi,"IN, North Jenniferview, AS4755",Proxy Detected,IDS,0.013083154948913378,0
2025-04-01 22:00:23.181274,162.228.103.71,10.164.116.58,53137,53,ICMP,1431,33,9.9688436844271,0.0,Normal,Normal,,1,,Server,Internal Network,"DE, Kristihaven, AS3320",TOR Exit Node,IPS,0.015614479496505074,0
2025-04-14 05:57:12.466905,10.250.146.128,10.198.86.25,37562,443,HTTPS,160,34,4.952150108461585,0.0,Normal,Normal,,0,,Workstation,DMZ,"IN, New Phillipfurt, AS4755",Cloud Proxy,IDS,0.02319290009717071,0
2025-04-07 08:22:55.859304,10.116.235.80,10.254.59.71,17339,443,RDP,506,33,2.120431865575211,2.9574818748867484,Normal,Normal,,2,,Server,Internal Network,"CN, West Barbarahaven, AS4134",Cloud Proxy,IPS,0.023534939843092198,0
2025-03-26 19:36:04.886337,78.216.163.169,10.182.250.125,25183,53,SMTP,1264,28,3.744948138976233,0.0,Normal,Normal,,13,,IDS,Internal Network,"RU, North Lisa, AS12389",Proxy Detected,SIEM,0.0019422297232936608,0
2025-03-26 19:05:12.355739,10.208.33.153,10.0.129.7,48042,443,HTTP,531,38,2.284727462848497,0.0,Normal,Normal,,5,,Server,Guest WiFi,"US, Stephaniefurt, AS15169",TOR Exit Node,SIEM,0.016414501836210082,0
2025-03-30 10:06:25.860655,10.56.13.126,10.104.115.180,31082,80,DNS,695,37,8.767425825015552,0.0,Normal,Normal,,25,,Workstation,IoT Network,"CN, South Jessicamouth, AS4134",Proxy Detected,Firewall,0.007130923800782965,0
2025-03-25 08:20:53.097019,56.37.126.24,10.101.183.51,50332,53,ICMP,1354,32,9.03496772123173,0.0,Normal,Normal,,29,,Workstation,Internal Network,"KP, Pyongyang, AS131279",TOR Exit Node,Firewall,0.016153478781729375,0
2025-04-06 05:33:05.529900,65.221.136.85,10.17.85.215,14556,80,DNS,1171,47,5.280811251621668,0.0,Normal,Normal,,23,,Router,IoT Network,"IR, New Jennifer, AS58224",Cloud Proxy,IDS,0.0008763076141902587,0
2025-04-11 03:27:50.931773,10.252.106.183,10.123.149.221,31656,443,UDP,746,33,8.826781914781824,2.96780911443743,Normal,Normal,,0,,IPS,DMZ,"US, Burtonmouth, AS15169",TOR Exit Node,IDS,0.02143253376658698,0
2025-04-13 00:19:37.647636,68.70.214.225,10.93.182.125,24707,80,TCP,706,21,3.888170841593396,3.174262794370107,Normal,Normal,,11,,IDS,DMZ,"US, Munozburgh, AS15169",No Proxy,IDS,0.002087357106785808,0
